item_url,acquisition,datetime,quadkey,gsd,off_nadir,sun_elevation,clouds_pct,epsg,platform,bbox_w,bbox_s,bbox_e,bbox_n,visual_href,ms_href,pan_href,date,phase
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2024-12-21/10400100A17B5900.json,10400100A17B5900,2024-12-21 18:51:48+00:00,031311102001,0.34,19.3,30.7,0,32611,WV03,-118.65039980437182,34.283693461083104,-118.62795874567954,34.32418051101725,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2024-12-21/10400100A17B5900-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2024-12-21/10400100A17B5900-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2024-12-21/10400100A17B5900-pan.tif,2024-12-21,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-09/10400100A069A700.json,10400100A069A700,2025-01-09 18:56:27+00:00,031311102001,0.38,26.2,31.8,0,32611,WV03,-118.6505579014164,34.28369390761781,-118.62795874567954,34.33187646261893,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-09/10400100A069A700-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-09/10400100A069A700-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-09/10400100A069A700-pan.tif,2025-01-09,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-10/1050010040277400.json,1050010040277400,2025-01-10 18:35:39+00:00,031311102001,0.44,15.8,30.4,0,32611,GE01,-118.65055791946186,34.283694929738594,-118.63756874783739,34.33176059839292,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-10/1050010040277400-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-10/1050010040277400-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-10/1050010040277400-pan.tif,2025-01-10,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-13/103001010B9A1B00.json,103001010B9A1B00,2025-01-13 19:06:53+00:00,031311102001,0.76,39.1,33.0,0,32611,WV02,-118.65055789215117,34.283693461083104,-118.62795874567954,34.33187646261893,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-13/103001010B9A1B00-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-13/103001010B9A1B00-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-13/103001010B9A1B00-pan.tif,2025-01-13,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-16/103001010C12B000.json,103001010C12B000,2025-01-16 18:57:59+00:00,031311102001,0.6,29.1,33.0,0,32611,WV02,-118.64782793550714,34.28374198243889,-118.62795874567954,34.33187646261893,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-16/103001010C12B000-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-16/103001010C12B000-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102001/2025-01-16/103001010C12B000-pan.tif,2025-01-16,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2024-12-14/10400100A0AEFE00.json,10400100A0AEFE00,2024-12-14 18:39:32+00:00,031311102003,0.32,9.8,30.2,0,32611,WV03,-118.64959531988558,34.251221527630456,-118.62733127267094,34.286802406113736,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2024-12-14/10400100A0AEFE00-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2024-12-14/10400100A0AEFE00-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2024-12-14/10400100A0AEFE00-pan.tif,2024-12-14,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2024-12-14/103001010A705C00.json,103001010A705C00,2024-12-14 18:53:50+00:00,031311102003,0.58,27.4,31.1,11,32611,WV02,-118.64959531988558,34.23862063830646,-118.62709035967282,34.286802406113736,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2024-12-14/103001010A705C00-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2024-12-14/103001010A705C00-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2024-12-14/103001010A705C00-pan.tif,2024-12-14,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2024-12-21/10400100A17B5900.json,10400100A17B5900,2024-12-21 18:51:48+00:00,031311102003,0.34,19.4,30.7,0,32611,WV03,-118.64959531988558,34.23862063830646,-118.62709035967282,34.286802406113736,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2024-12-21/10400100A17B5900-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2024-12-21/10400100A17B5900-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2024-12-21/10400100A17B5900-pan.tif,2024-12-21,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2025-01-09/10400100A069A700.json,10400100A069A700,2025-01-09 18:56:27+00:00,031311102003,0.38,26.3,31.9,0,32611,WV03,-118.64959532939389,34.23862088182193,-118.62709035967282,34.286802406113736,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2025-01-09/10400100A069A700-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2025-01-09/10400100A069A700-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2025-01-09/10400100A069A700-pan.tif,2025-01-09,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2025-01-13/103001010B9A1B00.json,103001010B9A1B00,2025-01-13 19:06:53+00:00,031311102003,0.76,39.1,33.0,0,32611,WV02,-118.64959531988558,34.23862063830646,-118.62709035967282,34.286802406113736,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2025-01-13/103001010B9A1B00-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2025-01-13/103001010B9A1B00-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2025-01-13/103001010B9A1B00-pan.tif,2025-01-13,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2025-01-16/103001010C12B000.json,103001010C12B000,2025-01-16 18:58:00+00:00,031311102003,0.6,29.1,33.0,0,32611,WV02,-118.64665624973584,34.23867911792492,-118.62709035967282,34.286802406113736,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2025-01-16/103001010C12B000-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2025-01-16/103001010C12B000-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102003/2025-01-16/103001010C12B000-pan.tif,2025-01-16,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2024-12-14/10400100A1989500.json,10400100A1989500,2024-12-14 18:39:15+00:00,031311102010,0.34,18.3,30.2,0,32611,WV03,-118.63227935513855,34.2839401182295,-118.57365521646925,34.33258731578847,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2024-12-14/10400100A1989500-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2024-12-14/10400100A1989500-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2024-12-14/10400100A1989500-pan.tif,2024-12-14,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2024-12-14/103001010A705C00.json,103001010A705C00,2024-12-14 18:53:50+00:00,031311102010,0.58,27.7,31.1,0,32611,WV02,-118.63227210679543,34.2839401182295,-118.57365521646925,34.33258731578847,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2024-12-14/103001010A705C00-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2024-12-14/103001010A705C00-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2024-12-14/103001010A705C00-pan.tif,2024-12-14,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2024-12-21/10400100A17B5900.json,10400100A17B5900,2024-12-21 18:51:48+00:00,031311102010,0.35,19.7,30.7,0,32611,WV03,-118.63211363600102,34.2839401182295,-118.57365521646925,34.3232753482723,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2024-12-21/10400100A17B5900-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2024-12-21/10400100A17B5900-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2024-12-21/10400100A17B5900-pan.tif,2024-12-21,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-09/10400100A069A700.json,10400100A069A700,2025-01-09 18:56:27+00:00,031311102010,0.38,26.5,31.8,0,32611,WV03,-118.63227935513855,34.2839401182295,-118.57365521646925,34.33258731578847,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-09/10400100A069A700-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-09/10400100A069A700-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-09/10400100A069A700-pan.tif,2025-01-09,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-13/103001010B9A1B00.json,103001010B9A1B00,2025-01-13 19:06:53+00:00,031311102010,0.76,39.3,33.0,0,32611,WV02,-118.63227935513855,34.2839401182295,-118.57365521646925,34.33258731578847,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-13/103001010B9A1B00-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-13/103001010B9A1B00-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-13/103001010B9A1B00-pan.tif,2025-01-13,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-14/10400100A1AFE700.json,10400100A1AFE700,2025-01-14 18:37:52+00:00,031311102010,0.37,25.7,31.1,0,32611,WV03,-118.6285334994782,34.28398447310675,-118.57365521646925,34.33258731578847,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-14/10400100A1AFE700-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-14/10400100A1AFE700-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-14/10400100A1AFE700-pan.tif,2025-01-14,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-16/103001010C12B000.json,103001010C12B000,2025-01-16 18:57:59+00:00,031311102010,0.6,29.2,33.0,0,32611,WV02,-118.63227935513855,34.2839401182295,-118.57365521646925,34.33258731578847,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-16/103001010C12B000-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-16/103001010C12B000-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102010/2025-01-16/103001010C12B000-pan.tif,2025-01-16,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2024-12-14/104001009F982A00.json,104001009F982A00,2024-12-14 18:39:05+00:00,031311102011,0.36,22.9,30.3,0,32611,WV03,-118.55174633904345,34.284974318840064,-118.51934982015379,34.33327407266651,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2024-12-14/104001009F982A00-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2024-12-14/104001009F982A00-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2024-12-14/104001009F982A00-pan.tif,2024-12-14,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2024-12-14/10400100A1989500.json,10400100A1989500,2024-12-14 18:39:15+00:00,031311102011,0.34,18.1,30.2,0,32611,WV03,-118.57794512902113,34.284651206981806,-118.51934982015379,34.33327407266651,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2024-12-14/10400100A1989500-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2024-12-14/10400100A1989500-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2024-12-14/10400100A1989500-pan.tif,2024-12-14,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2024-12-14/103001010A705C00.json,103001010A705C00,2024-12-14 18:53:50+00:00,031311102011,0.58,27.9,31.1,6,32611,WV02,-118.57794512902113,34.284651206981806,-118.51934982015379,34.33327407266651,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2024-12-14/103001010A705C00-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2024-12-14/103001010A705C00-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2024-12-14/103001010A705C00-pan.tif,2024-12-14,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-09/10400100A069A700.json,10400100A069A700,2025-01-09 18:56:27+00:00,031311102011,0.38,26.8,31.8,0,32611,WV03,-118.57794512902113,34.284651206981806,-118.51934982015379,34.33327407266651,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-09/10400100A069A700-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-09/10400100A069A700-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-09/10400100A069A700-pan.tif,2025-01-09,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-13/103001010B9A1B00.json,103001010B9A1B00,2025-01-13 19:06:53+00:00,031311102011,0.77,39.4,33.0,0,32611,WV02,-118.57794512902113,34.284651206981806,-118.51934982015379,34.33327407266651,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-13/103001010B9A1B00-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-13/103001010B9A1B00-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-13/103001010B9A1B00-pan.tif,2025-01-13,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-14/10400100A1AFE700.json,10400100A1AFE700,2025-01-14 18:37:52+00:00,031311102011,0.37,25.6,31.1,0,32611,WV03,-118.57794512902113,34.284651206981806,-118.51934982015379,34.33327407266651,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-14/10400100A1AFE700-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-14/10400100A1AFE700-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-14/10400100A1AFE700-pan.tif,2025-01-14,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-15/10400100A14A8300.json,10400100A14A8300,2025-01-15 18:53:00+00:00,031311102011,0.37,26.3,32.4,0,32611,WV03,-118.53397969903659,34.28523020018988,-118.51934982015379,34.33327407266651,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-15/10400100A14A8300-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-15/10400100A14A8300-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-15/10400100A14A8300-pan.tif,2025-01-15,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-16/103001010C12B000.json,103001010C12B000,2025-01-16 18:57:59+00:00,031311102011,0.6,29.5,33.0,0,32611,WV02,-118.57794512902113,34.284651206981806,-118.51934982015379,34.33327407266651,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-16/103001010C12B000-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-16/103001010C12B000-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-16/103001010C12B000-pan.tif,2025-01-16,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-20/10400100A2561F00.json,10400100A2561F00,2025-01-20 18:32:23+00:00,031311102011,0.39,29.1,31.6,0,32611,WV03,-118.57794512902113,34.284651206981806,-118.51934982015379,34.33327407266651,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-20/10400100A2561F00-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-20/10400100A2561F00-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102011/2025-01-20/10400100A2561F00-pan.tif,2025-01-20,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2024-12-14/10400100A1989500.json,10400100A1989500,2024-12-14 18:39:14+00:00,031311102012,0.34,19.0,30.2,0,32611,WV03,-118.63140710416471,34.24332694450607,-118.57293718356601,34.287512066152566,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2024-12-14/10400100A1989500-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2024-12-14/10400100A1989500-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2024-12-14/10400100A1989500-pan.tif,2024-12-14,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2024-12-14/103001010A705C00.json,103001010A705C00,2024-12-14 18:53:50+00:00,031311102012,0.58,27.7,31.1,0,32611,WV02,-118.63140710416471,34.238865764043304,-118.5728157674396,34.287512066152566,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2024-12-14/103001010A705C00-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2024-12-14/103001010A705C00-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2024-12-14/103001010A705C00-pan.tif,2024-12-14,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2024-12-21/10400100A17B5900.json,10400100A17B5900,2024-12-21 18:51:48+00:00,031311102012,0.35,19.7,30.7,0,32611,WV03,-118.63140710416471,34.238865764043304,-118.5728157674396,34.287512066152566,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2024-12-21/10400100A17B5900-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2024-12-21/10400100A17B5900-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2024-12-21/10400100A17B5900-pan.tif,2024-12-21,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-09/10400100A069A700.json,10400100A069A700,2025-01-09 18:56:27+00:00,031311102012,0.38,26.6,31.9,0,32611,WV03,-118.63140710416471,34.238865764043304,-118.5728157674396,34.287512066152566,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-09/10400100A069A700-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-09/10400100A069A700-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-09/10400100A069A700-pan.tif,2025-01-09,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-13/103001010B9A1B00.json,103001010B9A1B00,2025-01-13 19:06:53+00:00,031311102012,0.76,39.2,33.0,0,32611,WV02,-118.63140710416471,34.238865764043304,-118.5728157674396,34.287512066152566,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-13/103001010B9A1B00-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-13/103001010B9A1B00-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-13/103001010B9A1B00-pan.tif,2025-01-13,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-14/10400100A1AFE700.json,10400100A1AFE700,2025-01-14 18:37:51+00:00,031311102012,0.37,25.0,31.1,0,32611,WV03,-118.62805948656286,34.23889887283028,-118.5728157674396,34.287512066152566,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-14/10400100A1AFE700-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-14/10400100A1AFE700-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-14/10400100A1AFE700-pan.tif,2025-01-14,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-16/103001010C12B000.json,103001010C12B000,2025-01-16 18:58:00+00:00,031311102012,0.6,29.2,33.0,0,32611,WV02,-118.63140710416471,34.238865764043304,-118.5728157674396,34.287512066152566,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-16/103001010C12B000-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-16/103001010C12B000-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102012/2025-01-16/103001010C12B000-pan.tif,2025-01-16,post
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102013/2024-12-14/104001009F982A00.json,104001009F982A00,2024-12-14 18:39:05+00:00,031311102013,0.36,22.8,30.3,0,32611,WV03,-118.55200515089297,34.23988447541369,-118.51856570043387,34.288197670325445,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102013/2024-12-14/104001009F982A00-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102013/2024-12-14/104001009F982A00-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102013/2024-12-14/104001009F982A00-pan.tif,2024-12-14,pre
https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102013/2024-12-14/10400100A1989500.json,10400100A1989500,2024-12-14 18:39:14+00:00,031311102013,0.34,18.8,30.2,0,32611,WV03,-118.57710188310497,34.24597770625815,-118.51869519892925,34.288197670325445,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102013/2024-12-14/10400100A1989500-visual.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102013/2024-12-14/10400100A1989500-ms.tif,https://maxar-opendata.s3.amazonaws.com/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102013/2024-12-14/10400100A1989500-pan.tif,2024-12-14,pre
